
지점,시작일,종료일,지점명,지점주소,관리관서,위도,경도,노장해발고도(m),기압계(관측장비지상높이(m)),기온계(관측장비지상높이(m)),풍속계(관측장비지상높이(m)),강우계(관측장비지상높이(m))
866,2002-03-05,2002-07-01,대구W,대구광역시 수성구 대흥동,대구(구 143),35.8267,128.6923,105.5,,,,
867,2021-10-15,,삼각봉,제주특별자치도 제주시 오라이동,제주지방기상청(184),33.3769,126.5305,1503.33,,,,
867,2020-10-23,2021-10-15,삼각봉,제주특별자치도 제주시 오라이동,제주지방기상청(184),33.3769,126.5305,1499.4,,,,
867,2015-12-01,2020-10-23,삼각봉,제주특별자치도 제주시 오라이동,제주지방기상청(184),33.3769,126.5305,1528,,,,
867,2002-03-05,2002-07-01,울산W,울산광역시 남구 옥동,울산기상대(152),35.5323,129.2619,46,,,,
868,2021-10-15,,사제비,제주특별자치도 제주시 광령리,제주지방기상청(184),33.376,126.498,1397.53,,,,
868,2020-10-23,2021-10-15,사제비,제주특별자치도 제주시 광령리,제주지방기상청(184),33.376,126.498,1392.7,,,,
868,2015-12-01,2020-10-23,사제비,제주특별자치도 제주시 광령리,제주지방기상청(184),33.376,126.498,1434,,,,
868,2002-03-05,2002-11-02,부산W,부산광역시 연제구 거제동,부산지방기상청(159),35.1871,129.0609,37.5,,,,
869,2023-11-01,,영실,제주특별자치도 서귀포시 하원동,제주지방기상청(184),33.3483,126.4964,1260.2,,,,
869,2015-12-01,2023-11-01,영실,제주특별자치도 서귀포시 하원동,제주지방기상청(184),33.3483,126.4964,1260.2,,,,
869,2002-03-05,2002-07-01,서귀포W,제주특별자치도 서귀포시 법환동,제주지방기상청(184),33.243,126.5113,77,,,,
870,2022-10-18,,진달래밭,제주특별자치도 서귀포시 하례리,제주지방기상청(184),33.3698,126.5557,1488.56,,,,
870,2020-10-23,2022-10-18,진달래밭,제주특별자치도 서귀포시 하례리,제주지방기상청(184),33.3698,126.5557,1488.56,,,,
870,2010-11-22,2020-10-23,진달래밭,제주특별자치도 서귀포시 하례리,제주지방기상청(184),33.3698,126.5557,1489.37,,,,
870,2010-08-20,2010-11-22,진달래밭,제주특별자치도 서귀포시 하례리,제주지방기상청(184),33.3833,126.550,1490,,,,
870,2002-12-16,2010-08-20,진달래밭,제주특별자치도 서귀포시 하례리,제주지방기상청(184),33.3833,126.550,1490,,,,
871,2022-10-16,,윗세오름,제주특별자치도 제주시 광령리,제주지방기상청(184),33.3623,126.5181,1675.81,,,,
871,2020-10-23,2022-10-16,윗세오름,제주특별자치도 제주시 광령리,제주지방기상청(184),33.3623,126.5181,1665.71,,,,
871,2010-12-02,2020-10-23,윗세오름,제주특별자치도 제주시 광령리,제주지방기상청(184),33.3624,126.518,1668.26,,,,
871,2010-08-19,2010-12-02,윗세오름,제주특별자치도 제주시 광령1리,제주지방기상청(184),33.3667,126.5167,1673,,,,
871,2002-12-16,2010-08-19,윗세오름,제주특별자치도 제주시 광령1리,제주지방기상청(184),33.3667,126.5167,1673,,,,
872,2022-10-07,,지리산,경상남도 산청군 중산리,창원기상대(155),35.3192,127.7564,869.44,,,,
872,2020-10-23,2022-10-07,지리산,경상남도 산청군 중산리,창원기상대(155),35.3192,127.7564,869.44,,,,
872,2015-07-13,2020-10-23,지리산,경상남도 산청군 중산리,창원기상대(155),35.3191,127.7563,864.74,,,,
872,2010-11-28,2015-07-13,지리산,경상남도 산청군 중산리,진주기상대(192),35.3191,127.7563,864.74,,,,
872,2002-12-16,2010-11-28,지리산,경상남도 산청군 중산리,진주기상대(192),35.3333,127.7167,853,,,,
873,2016-08-01,2022-12-02,원주백운산,강원도 원주시 서곡리,강릉(구 105),37.2557,127.9702,898.26,,,,
873,2015-07-13,2016-08-01,백운산,강원도 원주시 서곡리,강릉(구 105),37.2557,127.9702,898.26,,,,
873,2010-11-11,2015-07-13,백운산,강원도 원주시 서곡리,원주기상대(114),37.2557,127.9702,898.26,,,,
873,2002-12-16,2010-11-11,백운산,강원도 원주시 서곡리,원주기상대(114),37.250,127.9667,901,,,,
874,2021-08-31,,동송,강원특별자치도 철원군 동송읍 상노리,춘천기상대(101),38.1416,127.2197,163.22,,,,
874,2015-07-13,2021-08-31,동송,강원도 철원군 화지리,춘천기상대(101),38.221,127.2053,206.65,,,,
874,2008-11-06,2015-07-13,동송,강원도 철원군 화지리,철원기상대(95),38.221,127.2053,206.65,,,,
874,2005-01-28,2008-11-06,삼천봉,강원도 철원군 마현리,철원기상대(95),38.2833,127.5833,788,,,,
874,2002-12-16,2005-01-28,삼천봉,강원도 철원군 마현리,철원기상대(95),38.2833,127.5833,785,,,,
875,2020-10-08,,설악산,강원특별자치도 양양군 서면 오색리,강릉(구 105),38.1211,128.4606,1595.71,,,,
875,2015-07-13,2020-10-08,설악산,강원도 양양군 오색리,강릉(구 105),38.1211,128.4606,1595.71,,,,
875,2011-03-02,2015-07-13,설악산,강원도 양양군 오색리,속초기상대(90),38.1211,128.4606,1595.71,,,,
875,2002-12-16,2011-03-02,설악산,강원도 양양군 오색리,속초기상대(90),38.1333,128.4667,1597,,,,
876,2023-10-20,,삼척,강원특별자치도 삼척시 교동,강릉(구 105),37.450,129.1621,57.07,,,,
876,2021-04-29,2023-10-20,삼척,강원특별자치도 삼척시 교동,강릉(구 105),37.450,129.1621,57.07,,,,
876,2015-07-13,2021-04-29,삼척,강원도 삼척시 교동,강릉(구 105),37.4534,129.1682,68.48,,,,
876,2010-12-14,2015-07-13,삼척,강원도 삼척시 교동,동해기상대(106),37.4534,129.1682,67.63,,,,
876,2003-06-16,2010-12-14,삼척,강원도 삼척시 사직동,동해기상대(106),37.4354,129.1631,14,,,,
877,2021-09-15,,문막,강원특별자치도 원주시 문막읍 취병리,강릉(구 105),37.3134,127.8049,59.23,,,,
877,2015-07-13,2021-09-15,문막,강원도 원주시 취병리,강릉(구 105),37.3134,127.8049,59.23,,,,
877,2010-12-23,2015-07-13,문막,강원도 원주시 취병리,원주기상대(114),37.3134,127.8048,85,,,,
877,2003-11-11,2010-12-23,문막,강원도 원주시 건등리,원주기상대(114),37.3083,127.7917,77,,,,
878,2023-11-01,,도계,강원특별자치도 삼척시 도계읍 황조리,강릉(구 105),37.2238,129.0961,817.04,,,,
878,2017-01-13,2023-11-01,도계,강원특별자치도 삼척시 도계읍 황조리,강릉(구 105),37.2238,129.0961,817.04,,,,
878,2015-07-13,2017-01-13,도계,강원도 삼척시 황조리,강릉(구 105),37.2238,129.0961,814.21,,,,
878,2010-07-08,2015-07-13,도계,강원도 삼척시 황조리,동해기상대(106),37.2238,129.0961,814.21,,,,
879,2015-07-13,2020-11-18,스키점프,강원도 평창군 용산리,강릉(구 105),37.6605,128.6796,852.43,,,,
879,2012-01-20,2015-07-13,스키점프,강원도 평창군 용산리,대관령기상대(100),37.661,128.6794,852.2,,,,
880,2020-10-23,2021-05-17,금악,제주특별자치도 제주시 금악리,제주지방기상청(184),33.3328,126.3237,319.78,,,,
880,2015-12-01,2020-10-23,금악,제주특별자치도 제주시 금악리,제주지방기상청(184),33.3328,126.3237,337.7,,,,
881,2023-11-01,,새만금,,전주기상대(146),35.7295,126.5289,10.49,,,,
881,2020-10-23,2023-11-01,새만금,전라북도 부안군 대항리,전주기상대(146),35.7295,126.5289,10.49,,,,
881,2015-07-13,2020-10-23,새만금,전라북도 부안군 대항리,전주기상대(146),35.7302,126.5295,9.56,,,,
881,2008-01-09,2015-07-13,새만금,전라북도 군산시 비안도리,군산기상대(140),35.7302,126.5295,9.56,,,,
882,2020-10-23,,상무대,전라남도 장성군 학성리,광주지방기상청(156),35.2518,126.6042,106.65,,,10.000,
882,2020-02-14,2020-10-23,상무대,전라남도 장성군 학성리,광주지방기상청(156),35.2518,126.6042,107.74,,,10.000,
882,2007-09-14,2020-02-14,상무대,전라남도 장성군 학성리,광주지방기상청(156),35.2518,126.6042,107.74,,,10.000,
883,2023-11-30,,새별오름,제주특별자치도 제주시 봉성리,제주지방기상청(184),33.3623,126.3599,435,,,,
883,2021-08-06,2023-11-30,새별오름,제주특별자치도 제주시 봉성리,제주지방기상청(184),33.3623,126.3599,435,,,,
883,2018-06-01,2021-08-06,새별오름,제주특별자치도 제주시 봉성리,제주지방기상청(184),33.3623,126.3599,435,,,,
883,2017-10-30,2018-06-01,봉성,제주특별자치도 제주시 봉성리,제주지방기상청(184),33.3623,126.3599,435,,,,
883,2015-12-01,2017-10-30,안덕,제주특별자치도 서귀포시 동광리,제주지방기상청(184),33.3155,126.347,375,,,,
884,2023-10-20,2024-10-25,서호,제주특별자치도 서귀포시 서호동,제주지방기상청(184),33.2593,126.5176,173.45,,,,
884,2015-07-13,2023-10-20,기상(과),제주특별자치도 서귀포시 서호동,제주지방기상청(184),33.2593,126.5176,173.45,,,,
884,2013-12-19,2015-07-13,기상(연),제주특별자치도 서귀포시 서호동,서귀포지역기상서비스센터(189),33.2593,126.5176,177.6,,,,
885,2023-11-30,,한남,제주특별자치도 서귀포시 한남리,제주지방기상청(184),33.3314,126.6785,244.29,,,,
885,2023-10-20,2023-11-30,한남,제주특별자치도 서귀포시 한남리,제주지방기상청(184),33.3314,126.6785,244.29,,,,
885,2022-10-13,2023-10-20,태풍센터,제주특별자치도 서귀포시 한남리,제주지방기상청(184),33.3314,126.6785,244.29,,,,
885,2015-07-13,2022-10-13,태풍센터,제주특별자치도 서귀포시 한남리,제주지방기상청(184),33.3314,126.6785,244.29,,,,
885,2010-12-14,2015-07-13,태풍센터,제주특별자치도 서귀포시 한남리,서귀포지역기상서비스센터(189),33.3315,126.6784,246.3,,,,
885,2007-12-28,2010-12-14,태풍센터,제주특별자치도 서귀포시 한남리,서귀포지역기상서비스센터(189),33.3314,126.6783,236.77,,,10.000,
886,2023-11-03,,군산산단,,전주기상대(146),35.9505,126.5912,5.79,,,,
886,2020-10-23,2023-11-03,군산산단,전라북도 군산시 내초동,전주기상대(146),35.9505,126.5912,5.79,,,,
886,2015-07-13,2020-10-23,군산산단,전라북도 군산시 내초동,전주기상대(146),35.9504,126.5911,10,,,,
886,2011-12-09,2015-07-13,군산산단,전라북도 군산시 내초동,군산기상대(140),35.9504,126.5911,10,,,,
887,2014-06-20,2019-03-18,세종연기,세종특별자치시  세종리,대전지방기상청(133),36.5033,127.2897,33.1,,,,
887,2012-09-01,2014-06-20,세종연기,세종특별자치시  세종리,대전지방기상청(133),36.5033,127.2912,28,,,,
887,2012-07-02,2012-09-01,세종시,세종특별자치시  세종리,대전지방기상청(133),36.5033,127.2912,28,,,,
888,2023-11-01,,청남대,충청북도 청원군 미원리,청주기상대(131),36.4627,127.4907,96.8,,,10.000,
888,2012-08-10,2023-11-01,청남대,충청북도 청원군 미원리,청주기상대(131),36.4627,127.4908,94.44,,,10.000,
889,2023-11-01,,현충원,서울특별시 동작구 사당동,,37.5004,126.9765,16.23,,,,
889,2012-11-12,2023-11-01,현충원,서울특별시 동작구 사당동,,37.5004,126.9765,16.23,,,,
890,2023-11-30,,제주가시리,제주특별자치도 서귀포시 가시리,제주지방기상청(184),33.3854,126.7336,275.2,,,10.000,
890,2021-08-03,2023-11-30,제주가시리,제주특별자치도 서귀포시 가시리,제주지방기상청(184),33.3854,126.7336,275.2,,,10.000,
890,2020-11-27,2021-08-03,제주가시리,제주특별자치도 서귀포시 가시리,제주지방기상청(184),33.3853,126.7336,275.2,,,10.000,
890,2015-12-01,2020-11-27,신례,제주특별자치도 서귀포시 신례리,제주지방기상청(184),33.3145,126.6358,302,,,,
891,2015-12-01,2019-08-09,색달,제주특별자치도 서귀포시 색달동,제주지방기상청(184),33.2913,126.4223,425,,,,
892,2020-10-23,,성산수산,제주특별자치도 서귀포시 수산리,제주지방기상청(184),33.4501,126.8513,102.47,,,,
892,2019-06-19,2020-10-23,성산수산,제주특별자치도 서귀포시 수산리,제주지방기상청(184),33.4501,126.8513,126.7,,,,
893,2022-10-13,,애월,제주특별자치도 제주시 애월리,제주지방기상청(184),33.4659,126.3275,5.24,,,,
893,2020-10-23,2022-10-13,애월,제주특별자치도 제주시 애월리,제주지방기상청(184),33.4659,126.3275,5.24,,,,
893,2019-08-09,2020-10-23,애월,제주특별자치도 제주시 애월리,제주지방기상청(184),33.4658,126.3272,25.3,,,,
898,2019-12-24,,장생포,울산광역시 남구 매암동,울산기상대(152),35.5048,129.386,1.57,,,,
899,2020-10-23,,마산회원,경상남도 창원시마산회원구 양덕동,창원기상대(155),35.2235,128.5822,33.3,,,,
899,2019-12-24,2020-10-23,마산회원,경상남도 창원시마산회원구 양덕동,창원기상대(155),35.2236,128.5821,24,,,,
900,2022-09-24,,두서,울산광역시 울주군 구량리,울산기상대(152),35.6203,129.1436,117.49,,,,
900,2020-10-23,2022-09-24,두서,울산광역시 울주군 구량리,울산기상대(152),35.6203,129.1436,117.49,,,,
900,2014-09-01,2020-10-23,두서,울산광역시 울주군 구량리,울산기상대(152),35.6202,129.1433,123,,,,
900,1991-04-22,2014-09-01,상북,울산광역시 울주군 향산리,울산기상대(152),35.5824,129.0998,124.31,,,,
901,2022-10-15,,울기,울산광역시 동구 방어동,울산기상대(152),35.4868,129.4353,67.64,,,,
901,2020-10-23,2022-10-15,울기,울산광역시 동구 방어동,울산기상대(152),35.4868,129.4353,67.64,,,,
901,2011-11-22,2020-10-23,울기,울산광역시 동구 방어동,울산기상대(152),35.4865,129.4356,83,,,,
901,1991-04-22,2011-11-22,울기,울산광역시 동구 일산동,울산기상대(152),35.4927,129.4424,38.13,,,,
902,2024-09-24,,시천,경상남도 산청군 내공리,창원기상대(155),35.2423,127.819,137.13,,,,
902,2020-10-23,2024-09-24,시천,경상남도 산청군 내공리,창원기상대(155),35.2423,127.819,137.13,,,,
902,2015-07-13,2020-10-23,시천,경상남도 산청군 내공리,창원기상대(155),35.2424,127.8187,186,,,,
902,2012-12-29,2015-07-13,시천,경상남도 산청군 내공리,진주기상대(192),35.2424,127.8187,186,,,,
902,2008-04-08,2012-12-29,중산리,경상남도 산청군 중산리,진주기상대(192),35.2843,127.7644,353.51,,,,
902,2001-08-31,2008-04-08,중산리,경상남도 산청군 중산리,진주기상대(192),35.3188,127.7594,482,,,,
902,1990-06-25,2001-08-31,중산리,경상남도 산청군 중산리,진주기상대(192),35.3188,127.7594,850,,,,
903,2020-10-23,,도천,경상남도 창녕군 우강리,울산기상대(152),35.4039,128.5149,14.86,,,,
903,2019-12-12,2020-10-23,도천,경상남도 창녕군 우강리,울산기상대(152),35.4039,128.5149,13.66,,,,
903,2010-04-02,2019-12-12,도천,경상남도 창녕군 우강리,울산기상대(152),35.4039,128.5149,13.66,,,,
903,2007-09-11,2010-04-02,남지,경상남도 창녕군 남지읍,창원기상대(155),35.3855,128.4742,21,,,,
903,1991-03-08,2007-09-11,남지,경상남도 창녕군 남지읍,창원기상대(155),35.3855,128.4742,21,,,,
904,2020-10-31,,사상,부산광역시 사상구 삼락동,부산지방기상청(159),35.1694,128.9751,0.73,,,,
904,2019-12-10,2020-10-31,사상,부산광역시 사상구 감전동,부산지방기상청(159),35.137,128.9675,4.28,,,,
904,2015-09-07,2019-12-10,사상,부산광역시 사상구 감전동,부산지방기상청(159),35.137,128.9675,4.28,,,,
904,2009-02-01,2009-11-05,동읍,경상남도 창원시 의창구 용잠리,창원기상대(155),35.350,128.6667,21,,,,
904,1998-05-09,2009-02-01,동읍,경상남도 창원시 의창구 용잠리,창원기상대(155),35.350,128.6667,21,,,,
904,1991-03-08,1998-05-09,의창,경상남도 창원시 의창구 용잠리,창원기상대(155),35.2794,128.6915,30,,,,
905,2021-07-24,,양산상북,경상남도 양산시 상북면,울산기상대(152),35.4414,129.0429,83.57,,,,
905,2020-10-23,2021-07-24,양산상북,경상남도 양산시 상북면,울산기상대(152),35.4414,129.0429,83.57,,,,
905,2013-12-04,2020-10-23,양산상북,경상남도 양산시 상북면,울산기상대(152),35.4414,129.0429,84.01,,,,
905,2011-03-11,2013-12-04,남부,경상남도 양산시 남부동,부산지방기상청(159),35.335,129.0379,40.64,,,,
905,2005-05-24,2011-03-11,양산,경상남도 양산시 남부동,부산지방기상청(159),35.3319,129.0386,40,,,,
905,1991-04-22,2005-05-24,양산,경상남도 양산시 석산리,부산지방기상청(159),35.3243,129.0362,50,,,,
906,2021-07-28,,화개,경상남도 하동군 화개면,창원기상대(155),35.2324,127.6427,89.59,,,,
906,2020-10-23,2021-07-28,화개,경상남도 하동군 화개면,창원기상대(155),35.2324,127.6427,89.59,,,,
906,2015-07-13,2020-10-23,화개,경상남도 하동군 화개면,창원기상대(155),35.2322,127.6428,91,,,,
906,2011-12-14,2015-07-13,화개,경상남도 하동군 화개면,진주기상대(192),35.2322,127.6428,91,,,,
906,1998-07-01,2011-12-14,화개,경상남도 하동군 탑리,진주기상대(192),35.1883,127.6254,27.94,,,,
906,1990-06-15,1998-07-01,화개,경상남도 경상남도 경상남도,진주기상대(192),35.1864,127.6299,10,,,,
907,2015-07-13,,삼천포,경상남도 사천시 대방동,창원기상대(155),34.9321,128.0631,29.46,,,,
907,2009-11-20,2015-07-13,삼천포,경상남도 사천시 대방동,진주기상대(192),34.929,128.0597,23.18,,,,
907,1998-07-01,2009-11-20,삼천포,경상남도 사천시 대방동,통영기상대(162),34.930,128.070,34,,,,
907,1990-06-24,1998-07-01,삼천포,경상남도 사천시 대방동,진주기상대(192),34.930,128.070,23,,,,
908,2022-10-14,,진해,경상남도 창원시 진해구 성내동,창원기상대(155),35.1122,128.7537,11.74,,,,
908,2020-10-23,2022-10-14,진해,경상남도 창원시 진해구 북부동,창원기상대(155),35.1122,128.7537,11.74,,,,
908,2013-10-15,2020-10-23,진해,경상남도 창원시 진해구 북부동,창원기상대(155),35.1122,128.7537,10,,,,
908,2010-07-22,2013-10-15,진해,경상남도 창원시 진해구 북부동,창원기상대(155),35.120,128.750,15,,,,
908,1991-03-08,2010-07-22,진해,경상남도 창원시 진해구 성내동,창원기상대(155),35.120,128.750,15,,,,
909,2024-10-15,,서이말,경상남도 거제시 지세포리,부산지방기상청(159),34.7877,128.7383,109.74,,,,
909,2020-10-23,2024-10-15,서이말,경상남도 거제시 지세포리,부산지방기상청(159),34.7877,128.7383,109.74,,,,
909,2015-07-13,2020-10-23,서이말,경상남도 거제시 지세포리,부산지방기상청(159),34.7877,128.7382,111.46,,,,
909,2007-09-07,2015-07-13,서이말,경상남도 거제시 지세포리,통영기상대(162),34.7877,128.7382,111.46,,,,
909,1993-11-13,2007-09-07,서이말,경상남도 거제시 지세포리,통영기상대(162),34.780,128.730,111,,,,
910,2024-10-15,,영도,부산광역시 영도구 동삼동,부산지방기상청(159),35.0661,129.0742,138.96,,,,
910,2020-11-01,2024-10-15,영도,부산광역시 영도구 동삼동,부산지방기상청(159),35.0661,129.0742,138.96,,,,
910,2020-10-23,2020-11-01,영도,부산광역시 영도구 동삼동,부산지방기상청(159),35.0661,129.0742,138.96,,,,
910,2010-07-23,2020-10-23,영도,부산광역시 영도구 동삼동,부산지방기상청(159),35.0661,129.0742,137.94,,,,
910,1990-06-23,2010-07-23,영도,부산광역시 영도구 동삼동,부산지방기상청(159),35.070,129.080,45,,,,
911,2024-10-15,,매물도,경상남도 통영시 매죽리,부산지방기상청(159),34.6489,128.5772,69.02,,,,
911,2019-11-18,2024-10-15,매물도,경상남도 통영시 매죽리,부산지방기상청(159),34.6489,128.5772,69.02,,,,
911,2015-07-13,2019-11-18,매물도,경상남도 통영시 매죽리,부산지방기상청(159),34.6489,128.5772,69,,,,
911,2013-12-24,2015-07-13,매물도,경상남도 통영시 매죽리,통영기상대(162),34.648,128.5772,69,,,,
911,2005-01-11,2013-12-23,매물도,경상남도 통영시 매죽리,통영기상대(162),34.6477,128.5778,43.94,,,,
911,1990-06-27,1996-12-31,매물도,경상남도 통영시 매죽리,통영기상대(162),34.650,128.600,50,,,,
912,2020-10-23,,백천,경상남도 함양군 백천리,창원기상대(155),35.5263,127.7784,140.33,,,,
912,2020-01-03,2020-10-23,백천,경상남도 함양군 백천리,창원기상대(155),35.5263,127.7783,139.44,,,,
912,2015-07-13,2020-01-03,백천,경상남도 함양군 백천리,창원기상대(155),35.5263,127.7783,139.44,,,,
912,2011-03-11,2015-07-13,백천,경상남도 함양군 백천리,거창기상대(284),35.5263,127.7783,139.44,,,,
912,2007-08-31,2011-03-11,함양,경상남도 함양군 백천리,거창기상대(284),35.5253,127.7798,137.8,,,,
912,1997-11-21,2007-08-31,함양,경상남도 함양군 운림리,진주기상대(192),35.5333,127.7167,186,,,,
912,1991-11-15,1997-11-21,함양,경상남도 함양군 백천리,진주기상대(192),35.5253,127.7798,137.76,,,,
913,2022-10-21,,상주면,경상남도 남해군 상주리,부산지방기상청(159),34.7238,127.9816,19.65,,,,
913,2015-07-13,2022-10-21,상주면,경상남도 남해군 상주리,부산지방기상청(159),34.7238,127.9816,19.65,,,,
913,1991-11-20,2015-07-13,상주면,경상남도 남해군 상주리,통영기상대(162),34.7238,127.9854,22.05,,,,
914,2020-10-23,,서하,경상남도 함양군 봉전리,창원기상대(155),35.6376,127.7156,353.86,,,,
914,2015-07-13,2020-10-23,서하,경상남도 함양군 봉전리,창원기상대(155),35.6376,127.7322,352.12,,,,
914,2013-10-18,2015-07-13,서하,경상남도 함양군 봉전리,거창기상대(284),35.6376,127.7322,352.12,,,,
914,2007-08-30,2013-10-18,서하,경상남도 함양군 송계리,거창기상대(284),35.6477,127.6955,340,,,,
914,1992-12-15,2007-08-30,서하,경상남도 함양군 송계리,진주기상대(192),35.6447,127.696,365,,,,
915,2020-10-23,,삼가,경상남도 합천군 두모리,울산기상대(152),35.4135,128.1018,85.28,,,,
915,2020-03-03,2020-10-23,삼가,경상남도 합천군 두모리,울산기상대(152),35.4142,128.1028,86.9,,,,
915,2017-08-25,2020-03-03,삼가,경상남도 합천군 두모리,울산기상대(152),35.4142,128.1028,86.9,,,,
915,2016-09-27,2017-08-25,삼가,경상남도 합천군 두모리,울산기상대(152),35.4142,128.1028,86.9,,,,
915,2015-07-13,2016-09-26,삼가,경상남도 합천군 두모리,울산기상대(152),35.4137,128.102,83.82,,,,
915,2011-11-28,2015-07-13,삼가,경상남도 합천군 두모리,거창기상대(284),35.4137,128.102,83.82,,,,
915,2007-08-28,2011-11-28,삼가,경상남도 합천군 금리,거창기상대(284),35.4144,128.1219,98.72,,,,
915,1992-12-15,2007-08-28,삼가,경상남도 합천군 금리,진주기상대(192),35.420,128.120,99,,,,
916,2024-09-24,,단성,경상남도 산청군 강누리,창원기상대(155),35.3111,127.967,55,,,,
916,2020-10-23,2024-09-24,단성,경상남도 산청군 강누리,창원기상대(155),35.3111,127.967,55,,,,
916,2015-07-13,2020-10-23,단성,경상남도 산청군 강누리,창원기상대(155),35.3111,127.9669,56.16,,,,
916,2010-07-23,2015-07-13,단성,경상남도 산청군 강누리,진주기상대(192),35.3111,127.9669,56.16,,,,
916,2007-09-03,2010-07-23,단성,경상남도 산청군 성내리,진주기상대(192),35.300,127.950,70,,,,
916,2004-11-26,2007-09-03,단성,경상남도 산청군 성내리,진주기상대(192),35.300,127.950,70,,,,
916,1999-06-12,2004-11-25,신안,경상남도 산청군 하정리,진주기상대(192),35.3167,127.9667,50,,,,
916,1992-12-15,1999-06-12,단성,경상남도 경상남도 경상남도,진주기상대(192),35.330,127.930,100,,,,
917,2020-10-23,,사천,경상남도 사천시 신복리,창원기상대(155),35.0369,128.0677,25.79,,,,
917,2015-07-13,2020-10-23,사천,경상남도 사천시 신복리,창원기상대(155),35.037,128.0677,23.51,,,,
917,2007-08-02,2015-07-13,사천,경상남도 사천시 신복리,진주기상대(192),35.037,128.0677,23.51,,,,
917,1998-07-01,2007-08-02,사천,경상남도 사천시 신복리,통영기상대(162),35.070,128.080,23,,,,
917,1992-12-07,1998-07-01,사천,경상남도 사천시 신복리,진주기상대(192),35.070,128.080,20,,,,
918,2021-07-30,,고성,경상남도 고성군 죽계리,부산지방기상청(159),34.9905,128.3309,7.03,,,,
918,2020-10-23,2021-07-30,고성,경상남도 고성군 죽계리,부산지방기상청(159),34.9905,128.3309,7.03,,,,
918,2015-07-13,2020-10-23,고성,경상남도 고성군 죽계리,부산지방기상청(159),34.9905,128.3309,11,,,,
918,2010-12-07,2015-07-13,고성,경상남도 고성군 죽계리,통영기상대(162),34.9905,128.3309,11,,,,
918,1997-12-30,2010-12-07,고성,경상남도 고성군 성내리,통영기상대(162),34.970,128.3333,28,,,,
918,1992-12-07,1997-12-30,고성,경상남도 고성군 성내리,통영기상대(162),34.970,128.320,30,,,,
919,2007-09-10,,창녕,경상남도 창녕군 효정리,울산기상대(152),35.5514,128.4767,30,,,,
919,1992-12-07,2007-09-10,창녕,경상남도 창녕군 효정리,창원기상대(155),35.550,128.470,24,,,,
920,2020-10-23,,함안,경상남도 함안군 산서리,창원기상대(155),35.2961,128.3994,8.39,,,,
920,2020-02-19,2020-10-23,함안,경상남도 함안군 산서리,창원기상대(155),35.2963,128.3992,10,,,,
920,2013-10-15,2020-02-19,함안,경상남도 함안군 산서리,창원기상대(155),35.2963,128.3992,10,,,,
920,2007-09-14,2013-10-15,함안,경상남도 함안군 산서리,창원기상대(155),35.2934,128.3992,8.92,,,,
920,1992-12-07,2007-09-14,함안,경상남도 함안군 산서리,창원기상대(155),35.300,128.400,8,,,,
921,2024-10-13,,가덕도,부산광역시 강서구 대항동,부산지방기상청(159),34.9931,128.8314,75.63,,,,
921,2020-10-23,2024-10-13,가덕도,부산광역시 강서구 대항동,부산지방기상청(159),34.9931,128.8314,75.63,,,,
921,2011-08-03,2020-10-23,가덕도,부산광역시 강서구 대항동,부산지방기상청(159),34.9931,128.8314,73.26,,,,
921,1992-12-17,2011-08-03,가덕도,부산광역시 강서구 대항동,부산지방기상청(159),34.9897,128.8291,71.92,,,,
922,2022-10-13,,단장,경상남도 밀양시 고례리,울산기상대(152),35.4865,128.9291,138.03,,,,
922,2020-10-23,2022-10-13,단장,경상남도 밀양시 고례리,울산기상대(152),35.4865,128.9291,138.03,,,,
922,2013-12-19,2020-10-23,단장,경상남도 밀양시 고례리,울산기상대(152),35.4864,128.9294,138.45,,,,
922,1992-12-28,2013-12-19,원동,경상남도 양산시 원리,부산지방기상청(159),35.3647,128.9189,19.56,,,,
923,2021-07-23,,기장,부산광역시 기장군 길천리,부산지방기상청(159),35.2751,129.2511,65.99,,,,
923,2020-10-23,2021-07-23,기장,부산광역시 기장군 이천리,부산지방기상청(159),35.2751,129.2511,65.99,,,,
923,2011-09-22,2020-10-23,기장,부산광역시 기장군 이천리,부산지방기상청(159),35.275,129.2511,65,,,,
923,1992-11-10,2011-09-22,기장,부산광역시 기장군 삼성리,부산지방기상청(159),35.264,129.2323,13.11,,,,
924,2023-10-24,,간절곶,울산광역시 울주군 대송리,울산기상대(152),35.3587,129.3603,22.23,,,,
924,2020-11-02,2023-10-24,간절곶,울산광역시 울주군 대송리,울산기상대(152),35.3587,129.3603,22.23,,,,
924,2020-10-23,2020-11-02,간절곶,울산광역시 울주군 대송리,울산기상대(152),35.3587,129.3603,22.23,,,,
924,1992-12-28,2020-10-23,간절곶,울산광역시 울주군 대송리,울산기상대(152),35.3587,129.3603,23.97,,,,
925,2024-10-01,,생림,경상남도 김해시 마사리,부산지방기상청(159),35.3744,128.823,8.68,,,,
925,2020-10-23,2024-10-01,생림,경상남도 김해시 마사리,부산지방기상청(159),35.3744,128.823,8.68,,,,
925,2013-12-07,2020-10-23,생림,경상남도 김해시 마사리,부산지방기상청(159),35.3744,128.823,12.43,,,,
925,2007-09-12,2013-12-06,생림,경상남도 김해시 봉림리,부산지방기상청(159),35.3282,128.8491,29.11,,,,
925,1992-12-12,2007-09-12,생림,경상남도 김해시 봉림리,부산지방기상청(159),35.3277,128.8534,28,,,,
